,frequentation,sur_place,livraison,semaine,jour,year,month,date,date_meteo,time,to_char,summary,icon,precipintensity,precipprobability,temperature,apparenttemperature,dewpoint,humidity,pressure,windspeed,windgust,windbearing,cloudcover,uvindex,visibility,ozone,heure
3928,-19.0,,,5,3,2017,11,10,2017-11-10 00:00:00,1510326000,2017-10-11 16:00:00,Ciel Couvert,cloudy,0.0,0.0,9.04,9.04,3.67,0.69,1025.22,1.13,2.68,163.0,1.0,0.0,10.003,,16
3929,0.0,À emporter,KM,5,3,2017,11,10,2017-11-10 00:00:00,1510326000,2017-10-11 16:00:00,Ciel Couvert,cloudy,0.0,0.0,9.04,9.04,3.67,0.69,1025.22,1.13,2.68,163.0,1.0,0.0,10.003,,16
3930,0.0,Limonade,,5,3,2017,11,10,2017-11-10 00:00:00,1510326000,2017-10-11 16:00:00,Ciel Couvert,cloudy,0.0,0.0,9.04,9.04,3.67,0.69,1025.22,1.13,2.68,163.0,1.0,0.0,10.003,,16
3931,0.0,Sur place,,5,3,2017,11,10,2017-11-10 00:00:00,1510326000,2017-10-11 16:00:00,Ciel Couvert,cloudy,0.0,0.0,9.04,9.04,3.67,0.69,1025.22,1.13,2.68,163.0,1.0,0.0,10.003,,16
3932,0.0,À emporter,KM,5,4,2017,11,10,2017-11-10 00:00:00,1510340400,2017-10-11 20:00:00,Ciel Couvert,cloudy,0.0,0.0,8.15,8.15,5.17,0.81,1025.51,0.33,0.33,143.0,0.89,0.0,10.003,,20
3933,0.0,À emporter,,5,4,2017,11,10,2017-11-10 00:00:00,1510340400,2017-10-11 20:00:00,Ciel Couvert,cloudy,0.0,0.0,8.15,8.15,5.17,0.81,1025.51,0.33,0.33,143.0,0.89,0.0,10.003,,20
3934,0.0,À emporter,,5,4,2017,11,10,2017-11-10 00:00:00,1510340400,2017-10-11 20:00:00,Ciel Couvert,cloudy,0.0,0.0,8.15,8.15,5.17,0.81,1025.51,0.33,0.33,143.0,0.89,0.0,10.003,,20
3935,0.0,Limonade,,5,4,2017,11,10,2017-11-10 00:00:00,1510340400,2017-10-11 20:00:00,Ciel Couvert,cloudy,0.0,0.0,8.15,8.15,5.17,0.81,1025.51,0.33,0.33,143.0,0.89,0.0,10.003,,20
3936,0.0,Livraison,KM,5,4,2017,11,10,2017-11-10 00:00:00,1510340400,2017-10-11 20:00:00,Ciel Couvert,cloudy,0.0,0.0,8.15,8.15,5.17,0.81,1025.51,0.33,0.33,143.0,0.89,0.0,10.003,,20
3937,0.0,Livraison,KM,5,4,2017,11,10,2017-11-10 00:00:00,1510340400,2017-10-11 20:00:00,Ciel Couvert,cloudy,0.0,0.0,8.15,8.15,5.17,0.81,1025.51,0.33,0.33,143.0,0.89,0.0,10.003,,20
3938,0.0,Sur place,,5,4,2017,11,10,2017-11-10 00:00:00,1510340400,2017-10-11 20:00:00,Ciel Couvert,cloudy,0.0,0.0,8.15,8.15,5.17,0.81,1025.51,0.33,0.33,143.0,0.89,0.0,10.003,,20
3939,0.0,Sur place,,5,4,2017,11,10,2017-11-10 00:00:00,1510340400,2017-10-11 20:00:00,Ciel Couvert,cloudy,0.0,0.0,8.15,8.15,5.17,0.81,1025.51,0.33,0.33,143.0,0.89,0.0,10.003,,20
3940,0.0,À emporter,,6,2,2017,11,11,2017-11-11 00:00:00,1510398000,2017-11-11 12:00:00,Ciel Nuageux,partly-cloudy-day,0.01,0.06,10.3,10.3,7.63,0.83,1022.61,1.56,3.14,157.0,0.75,2.0,10.003,,12
3941,0.0,Limonade,,6,2,2017,11,11,2017-11-11 00:00:00,1510398000,2017-11-11 12:00:00,Ciel Nuageux,partly-cloudy-day,0.01,0.06,10.3,10.3,7.63,0.83,1022.61,1.56,3.14,157.0,0.75,2.0,10.003,,12
3942,0.0,Livraison,KM,6,2,2017,11,11,2017-11-11 00:00:00,1510398000,2017-11-11 12:00:00,Ciel Nuageux,partly-cloudy-day,0.01,0.06,10.3,10.3,7.63,0.83,1022.61,1.56,3.14,157.0,0.75,2.0,10.003,,12
3943,0.0,Sur place,,6,2,2017,11,11,2017-11-11 00:00:00,1510398000,2017-11-11 12:00:00,Ciel Nuageux,partly-cloudy-day,0.01,0.06,10.3,10.3,7.63,0.83,1022.61,1.56,3.14,157.0,0.75,2.0,10.003,,12
3944,0.0,À emporter,,6,3,2017,11,11,2017-11-11 00:00:00,1510412400,2017-11-11 16:00:00,Ciel Couvert,cloudy,0.0,0.0,10.5,10.5,7.92,0.84,1019.25,2.03,2.23,154.0,0.89,0.0,10.003,,16
3945,0.0,Limonade,,6,3,2017,11,11,2017-11-11 00:00:00,1510412400,2017-11-11 16:00:00,Ciel Couvert,cloudy,0.0,0.0,10.5,10.5,7.92,0.84,1019.25,2.03,2.23,154.0,0.89,0.0,10.003,,16
3946,0.0,Livraison,KM,6,3,2017,11,11,2017-11-11 00:00:00,1510412400,2017-11-11 16:00:00,Ciel Couvert,cloudy,0.0,0.0,10.5,10.5,7.92,0.84,1019.25,2.03,2.23,154.0,0.89,0.0,10.003,,16
3947,0.0,Sur place,,6,3,2017,11,11,2017-11-11 00:00:00,1510412400,2017-11-11 16:00:00,Ciel Couvert,cloudy,0.0,0.0,10.5,10.5,7.92,0.84,1019.25,2.03,2.23,154.0,0.89,0.0,10.003,,16
3948,0.0,À emporter,KM,6,4,2017,11,11,2017-11-11 00:00:00,1510426800,2017-11-11 20:00:00,Bruine,rain,0.31,0.73,9.83,9.12,8.2,0.9,1018.18,1.86,3.57,194.0,1.0,0.0,8.134,,20
3949,0.0,À emporter,,6,4,2017,11,11,2017-11-11 00:00:00,1510426800,2017-11-11 20:00:00,Bruine,rain,0.31,0.73,9.83,9.12,8.2,0.9,1018.18,1.86,3.57,194.0,1.0,0.0,8.134,,20
3950,0.0,Limonade,,6,4,2017,11,11,2017-11-11 00:00:00,1510426800,2017-11-11 20:00:00,Bruine,rain,0.31,0.73,9.83,9.12,8.2,0.9,1018.18,1.86,3.57,194.0,1.0,0.0,8.134,,20
3951,0.0,Limonade,,6,4,2017,11,11,2017-11-11 00:00:00,1510426800,2017-11-11 20:00:00,Bruine,rain,0.31,0.73,9.83,9.12,8.2,0.9,1018.18,1.86,3.57,194.0,1.0,0.0,8.134,,20
3952,0.0,Livraison,KM,6,4,2017,11,11,2017-11-11 00:00:00,1510426800,2017-11-11 20:00:00,Bruine,rain,0.31,0.73,9.83,9.12,8.2,0.9,1018.18,1.86,3.57,194.0,1.0,0.0,8.134,,20
3953,0.0,Livraison,KM,6,4,2017,11,11,2017-11-11 00:00:00,1510426800,2017-11-11 20:00:00,Bruine,rain,0.31,0.73,9.83,9.12,8.2,0.9,1018.18,1.86,3.57,194.0,1.0,0.0,8.134,,20
3954,0.0,Sur place,KM,6,4,2017,11,11,2017-11-11 00:00:00,1510426800,2017-11-11 20:00:00,Bruine,rain,0.31,0.73,9.83,9.12,8.2,0.9,1018.18,1.86,3.57,194.0,1.0,0.0,8.134,,20
3955,0.0,Sur place,,6,4,2017,11,11,2017-11-11 00:00:00,1510426800,2017-11-11 20:00:00,Bruine,rain,0.31,0.73,9.83,9.12,8.2,0.9,1018.18,1.86,3.57,194.0,1.0,0.0,8.134,,20
3956,0.0,Sur place,,6,4,2017,11,11,2017-11-11 00:00:00,1510426800,2017-11-11 20:00:00,Bruine,rain,0.31,0.73,9.83,9.12,8.2,0.9,1018.18,1.86,3.57,194.0,1.0,0.0,8.134,,20
3957,0.0,Limonade,,7,3,2017,11,12,2017-11-12 00:00:00,1510498800,2017-12-11 16:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,13.38,13.38,9.53,0.78,1006.22,4.03,6.26,202.0,0.86,0.0,10.003,,16
3958,0.0,Sur place,,7,3,2017,11,12,2017-11-12 00:00:00,1510498800,2017-12-11 16:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,13.38,13.38,9.53,0.78,1006.22,4.03,6.26,202.0,0.86,0.0,10.003,,16
3959,-9.0,,,7,4,2017,11,12,2017-11-12 00:00:00,1510513200,2017-12-11 20:00:00,Ciel Couvert,cloudy,0.09,0.06,7.19,5.02,3.39,0.77,1011.93,3.17,4.47,348.0,1.0,0.0,10.003,,20
3960,0.0,À emporter,KM,7,4,2017,11,12,2017-11-12 00:00:00,1510513200,2017-12-11 20:00:00,Ciel Couvert,cloudy,0.09,0.06,7.19,5.02,3.39,0.77,1011.93,3.17,4.47,348.0,1.0,0.0,10.003,,20
3961,0.0,À emporter,,7,4,2017,11,12,2017-11-12 00:00:00,1510513200,2017-12-11 20:00:00,Ciel Couvert,cloudy,0.09,0.06,7.19,5.02,3.39,0.77,1011.93,3.17,4.47,348.0,1.0,0.0,10.003,,20
3962,0.0,Limonade,,7,4,2017,11,12,2017-11-12 00:00:00,1510513200,2017-12-11 20:00:00,Ciel Couvert,cloudy,0.09,0.06,7.19,5.02,3.39,0.77,1011.93,3.17,4.47,348.0,1.0,0.0,10.003,,20
3963,0.0,Livraison,KM,7,4,2017,11,12,2017-11-12 00:00:00,1510513200,2017-12-11 20:00:00,Ciel Couvert,cloudy,0.09,0.06,7.19,5.02,3.39,0.77,1011.93,3.17,4.47,348.0,1.0,0.0,10.003,,20
3964,0.0,Sur place,,7,4,2017,11,12,2017-11-12 00:00:00,1510513200,2017-12-11 20:00:00,Ciel Couvert,cloudy,0.09,0.06,7.19,5.02,3.39,0.77,1011.93,3.17,4.47,348.0,1.0,0.0,10.003,,20
3965,0.0,À emporter,,1,2,2017,11,13,2017-11-13 00:00:00,1510570800,2017-11-13 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,7.38,3.42,2.79,0.73,1015.98,7.49,9.83,348.0,0.75,1.0,10.003,,12
3966,0.0,À emporter,,1,2,2017,11,13,2017-11-13 00:00:00,1510570800,2017-11-13 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,7.38,3.42,2.79,0.73,1015.98,7.49,9.83,348.0,0.75,1.0,10.003,,12
3967,0.0,Limonade,,1,2,2017,11,13,2017-11-13 00:00:00,1510570800,2017-11-13 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,7.38,3.42,2.79,0.73,1015.98,7.49,9.83,348.0,0.75,1.0,10.003,,12
3968,0.0,Livraison,KM,1,2,2017,11,13,2017-11-13 00:00:00,1510570800,2017-11-13 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,7.38,3.42,2.79,0.73,1015.98,7.49,9.83,348.0,0.75,1.0,10.003,,12
3969,0.0,Sur place,,1,2,2017,11,13,2017-11-13 00:00:00,1510570800,2017-11-13 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,7.38,3.42,2.79,0.73,1015.98,7.49,9.83,348.0,0.75,1.0,10.003,,12
3970,0.0,Sur place,,1,2,2017,11,13,2017-11-13 00:00:00,1510570800,2017-11-13 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,7.38,3.42,2.79,0.73,1015.98,7.49,9.83,348.0,0.75,1.0,10.003,,12
3971,0.0,Limonade,,1,3,2017,11,13,2017-11-13 00:00:00,1510585200,2017-11-13 16:00:00,Ciel Nuageux,partly-cloudy-day,0.02,0.28,6.96,3.54,2.95,0.76,1018.14,5.59,7.15,1.0,0.75,0.0,10.003,,16
3972,0.0,Sur place,,1,3,2017,11,13,2017-11-13 00:00:00,1510585200,2017-11-13 16:00:00,Ciel Nuageux,partly-cloudy-day,0.02,0.28,6.96,3.54,2.95,0.76,1018.14,5.59,7.15,1.0,0.75,0.0,10.003,,16
3973,0.0,À emporter,,1,4,2017,11,13,2017-11-13 00:00:00,1510599600,2017-11-13 20:00:00,Ciel Nuageux,partly-cloudy-night,0.0,0.0,5.86,2.51,2.56,0.79,1020.91,4.8,7.6,350.0,0.75,0.0,10.003,,20
3974,0.0,Limonade,,1,4,2017,11,13,2017-11-13 00:00:00,1510599600,2017-11-13 20:00:00,Ciel Nuageux,partly-cloudy-night,0.0,0.0,5.86,2.51,2.56,0.79,1020.91,4.8,7.6,350.0,0.75,0.0,10.003,,20
3975,0.0,Livraison,KM,1,4,2017,11,13,2017-11-13 00:00:00,1510599600,2017-11-13 20:00:00,Ciel Nuageux,partly-cloudy-night,0.0,0.0,5.86,2.51,2.56,0.79,1020.91,4.8,7.6,350.0,0.75,0.0,10.003,,20
3976,0.0,Sur place,,1,4,2017,11,13,2017-11-13 00:00:00,1510599600,2017-11-13 20:00:00,Ciel Nuageux,partly-cloudy-night,0.0,0.0,5.86,2.51,2.56,0.79,1020.91,4.8,7.6,350.0,0.75,0.0,10.003,,20
3977,0.0,À emporter,KM,2,2,2017,11,14,2017-11-14 00:00:00,1510657200,2017-11-14 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,7.06,3.6,2.07,0.71,1023.92,5.78,8.05,353.0,0.57,2.0,10.003,,12
3978,0.0,À emporter,,2,2,2017,11,14,2017-11-14 00:00:00,1510657200,2017-11-14 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,7.06,3.6,2.07,0.71,1023.92,5.78,8.05,353.0,0.57,2.0,10.003,,12
3979,0.0,Limonade,,2,2,2017,11,14,2017-11-14 00:00:00,1510657200,2017-11-14 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,7.06,3.6,2.07,0.71,1023.92,5.78,8.05,353.0,0.57,2.0,10.003,,12
3980,0.0,Livraison,KM,2,2,2017,11,14,2017-11-14 00:00:00,1510657200,2017-11-14 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,7.06,3.6,2.07,0.71,1023.92,5.78,8.05,353.0,0.57,2.0,10.003,,12
3981,0.0,Sur place,,2,2,2017,11,14,2017-11-14 00:00:00,1510657200,2017-11-14 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,7.06,3.6,2.07,0.71,1023.92,5.78,8.05,353.0,0.57,2.0,10.003,,12
3982,0.0,À emporter,,2,3,2017,11,14,2017-11-14 00:00:00,1510671600,2017-11-14 16:00:00,Faibles Passages Nuageux,partly-cloudy-day,0.0,0.0,7.89,4.54,1.58,0.64,1024.01,6.06,7.6,3.0,0.19,0.0,10.003,,16
3983,0.0,Sur place,,2,3,2017,11,14,2017-11-14 00:00:00,1510671600,2017-11-14 16:00:00,Faibles Passages Nuageux,partly-cloudy-day,0.0,0.0,7.89,4.54,1.58,0.64,1024.01,6.06,7.6,3.0,0.19,0.0,10.003,,16
3984,0.0,À emporter,,2,4,2017,11,14,2017-11-14 00:00:00,1510686000,2017-11-14 20:00:00,Faibles Passages Nuageux,partly-cloudy-night,0.0,0.0,4.22,1.31,0.94,0.79,1025.51,3.36,4.47,347.0,0.19,0.0,10.003,,20
3985,0.0,Livraison,KM,2,4,2017,11,14,2017-11-14 00:00:00,1510686000,2017-11-14 20:00:00,Faibles Passages Nuageux,partly-cloudy-night,0.0,0.0,4.22,1.31,0.94,0.79,1025.51,3.36,4.47,347.0,0.19,0.0,10.003,,20
3986,0.0,Sur place,,2,4,2017,11,14,2017-11-14 00:00:00,1510686000,2017-11-14 20:00:00,Faibles Passages Nuageux,partly-cloudy-night,0.0,0.0,4.22,1.31,0.94,0.79,1025.51,3.36,4.47,347.0,0.19,0.0,10.003,,20
3987,0.0,Limonade,,3,1,2017,11,15,2017-11-15 00:00:00,1510736400,2017-11-15 10:00:00,Ciel Couvert,cloudy,0.0,0.0,2.23,-0.34,-0.3,0.83,1026.09,2.46,3.14,7.0,1.0,1.0,10.003,,10
3988,0.0,À emporter,,3,2,2017,11,15,2017-11-15 00:00:00,1510743600,2017-11-15 12:00:00,Ciel Couvert,cloudy,0.0,0.0,3.59,1.94,-0.04,0.77,1025.61,1.82,3.57,3.0,1.0,1.0,10.003,,12
3989,0.0,À emporter,,3,2,2017,11,15,2017-11-15 00:00:00,1510743600,2017-11-15 12:00:00,Ciel Couvert,cloudy,0.0,0.0,3.59,1.94,-0.04,0.77,1025.61,1.82,3.57,3.0,1.0,1.0,10.003,,12
3990,0.0,Limonade,,3,2,2017,11,15,2017-11-15 00:00:00,1510743600,2017-11-15 12:00:00,Ciel Couvert,cloudy,0.0,0.0,3.59,1.94,-0.04,0.77,1025.61,1.82,3.57,3.0,1.0,1.0,10.003,,12
3991,0.0,Limonade,,3,2,2017,11,15,2017-11-15 00:00:00,1510743600,2017-11-15 12:00:00,Ciel Couvert,cloudy,0.0,0.0,3.59,1.94,-0.04,0.77,1025.61,1.82,3.57,3.0,1.0,1.0,10.003,,12
3992,0.0,Livraison,KM,3,2,2017,11,15,2017-11-15 00:00:00,1510743600,2017-11-15 12:00:00,Ciel Couvert,cloudy,0.0,0.0,3.59,1.94,-0.04,0.77,1025.61,1.82,3.57,3.0,1.0,1.0,10.003,,12
3993,0.0,Sur place,,3,2,2017,11,15,2017-11-15 00:00:00,1510743600,2017-11-15 12:00:00,Ciel Couvert,cloudy,0.0,0.0,3.59,1.94,-0.04,0.77,1025.61,1.82,3.57,3.0,1.0,1.0,10.003,,12
3994,0.0,Sur place,,3,2,2017,11,15,2017-11-15 00:00:00,1510743600,2017-11-15 12:00:00,Ciel Couvert,cloudy,0.0,0.0,3.59,1.94,-0.04,0.77,1025.61,1.82,3.57,3.0,1.0,1.0,10.003,,12
3995,0.0,Limonade,,3,3,2017,11,15,2017-11-15 00:00:00,1510758000,2017-11-15 16:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,4.9,3.41,0.2,0.72,1024.21,1.86,1.86,1.0,0.75,0.0,10.003,,16
3996,0.0,Sur place,,3,3,2017,11,15,2017-11-15 00:00:00,1510758000,2017-11-15 16:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,4.9,3.41,0.2,0.72,1024.21,1.86,1.86,1.0,0.75,0.0,10.003,,16
3997,0.0,À emporter,,3,4,2017,11,15,2017-11-15 00:00:00,1510772400,2017-11-15 20:00:00,Ciel Nuageux,partly-cloudy-night,0.0,0.0,2.68,2.68,-0.5,0.8,1024.75,0.36,1.34,219.0,0.75,0.0,10.003,,20
3998,0.0,Limonade,,3,4,2017,11,15,2017-11-15 00:00:00,1510772400,2017-11-15 20:00:00,Ciel Nuageux,partly-cloudy-night,0.0,0.0,2.68,2.68,-0.5,0.8,1024.75,0.36,1.34,219.0,0.75,0.0,10.003,,20
3999,0.0,Livraison,KM,3,4,2017,11,15,2017-11-15 00:00:00,1510772400,2017-11-15 20:00:00,Ciel Nuageux,partly-cloudy-night,0.0,0.0,2.68,2.68,-0.5,0.8,1024.75,0.36,1.34,219.0,0.75,0.0,10.003,,20
4000,0.0,Sur place,KM,3,4,2017,11,15,2017-11-15 00:00:00,1510772400,2017-11-15 20:00:00,Ciel Nuageux,partly-cloudy-night,0.0,0.0,2.68,2.68,-0.5,0.8,1024.75,0.36,1.34,219.0,0.75,0.0,10.003,,20
4001,0.0,Sur place,,3,4,2017,11,15,2017-11-15 00:00:00,1510772400,2017-11-15 20:00:00,Ciel Nuageux,partly-cloudy-night,0.0,0.0,2.68,2.68,-0.5,0.8,1024.75,0.36,1.34,219.0,0.75,0.0,10.003,,20
4002,0.0,Sur place,,3,4,2017,11,15,2017-11-15 00:00:00,1510772400,2017-11-15 20:00:00,Ciel Nuageux,partly-cloudy-night,0.0,0.0,2.68,2.68,-0.5,0.8,1024.75,0.36,1.34,219.0,0.75,0.0,10.003,,20
4003,0.0,À emporter,KM,4,2,2017,11,16,2017-11-16 00:00:00,1510830000,2017-11-16 12:00:00,Ciel Couvert,cloudy,0.0,0.0,1.93,1.93,0.11,0.88,1025.84,0.58,0.58,28.0,1.0,1.0,4.362,,12
4004,0.0,À emporter,,4,2,2017,11,16,2017-11-16 00:00:00,1510830000,2017-11-16 12:00:00,Ciel Couvert,cloudy,0.0,0.0,1.93,1.93,0.11,0.88,1025.84,0.58,0.58,28.0,1.0,1.0,4.362,,12
4005,0.0,À emporter,,4,2,2017,11,16,2017-11-16 00:00:00,1510830000,2017-11-16 12:00:00,Ciel Couvert,cloudy,0.0,0.0,1.93,1.93,0.11,0.88,1025.84,0.58,0.58,28.0,1.0,1.0,4.362,,12
4006,0.0,Limonade,,4,2,2017,11,16,2017-11-16 00:00:00,1510830000,2017-11-16 12:00:00,Ciel Couvert,cloudy,0.0,0.0,1.93,1.93,0.11,0.88,1025.84,0.58,0.58,28.0,1.0,1.0,4.362,,12
4007,0.0,Livraison,KM,4,2,2017,11,16,2017-11-16 00:00:00,1510830000,2017-11-16 12:00:00,Ciel Couvert,cloudy,0.0,0.0,1.93,1.93,0.11,0.88,1025.84,0.58,0.58,28.0,1.0,1.0,4.362,,12
4008,0.0,Livraison,KM,4,2,2017,11,16,2017-11-16 00:00:00,1510830000,2017-11-16 12:00:00,Ciel Couvert,cloudy,0.0,0.0,1.93,1.93,0.11,0.88,1025.84,0.58,0.58,28.0,1.0,1.0,4.362,,12
4009,0.0,Sur place,,4,2,2017,11,16,2017-11-16 00:00:00,1510830000,2017-11-16 12:00:00,Ciel Couvert,cloudy,0.0,0.0,1.93,1.93,0.11,0.88,1025.84,0.58,0.58,28.0,1.0,1.0,4.362,,12
4010,0.0,Sur place,,4,2,2017,11,16,2017-11-16 00:00:00,1510830000,2017-11-16 12:00:00,Ciel Couvert,cloudy,0.0,0.0,1.93,1.93,0.11,0.88,1025.84,0.58,0.58,28.0,1.0,1.0,4.362,,12
4011,0.0,À emporter,,4,3,2017,11,16,2017-11-16 00:00:00,1510844400,2017-11-16 16:00:00,Ciel Couvert,cloudy,0.0,0.0,2.28,0.96,0.33,0.87,1025.26,1.42,1.79,345.0,1.0,0.0,4.785,,16
4012,0.0,Sur place,,4,3,2017,11,16,2017-11-16 00:00:00,1510844400,2017-11-16 16:00:00,Ciel Couvert,cloudy,0.0,0.0,2.28,0.96,0.33,0.87,1025.26,1.42,1.79,345.0,1.0,0.0,4.785,,16
4013,0.0,À emporter,KM,4,4,2017,11,16,2017-11-16 00:00:00,1510858800,2017-11-16 20:00:00,Ciel Couvert,cloudy,0.0,0.0,1.86,0.42,0.16,0.88,1026.23,1.47,1.79,355.0,1.0,0.0,6.71,,20
4014,0.0,À emporter,,4,4,2017,11,16,2017-11-16 00:00:00,1510858800,2017-11-16 20:00:00,Ciel Couvert,cloudy,0.0,0.0,1.86,0.42,0.16,0.88,1026.23,1.47,1.79,355.0,1.0,0.0,6.71,,20
4015,0.0,Limonade,,4,4,2017,11,16,2017-11-16 00:00:00,1510858800,2017-11-16 20:00:00,Ciel Couvert,cloudy,0.0,0.0,1.86,0.42,0.16,0.88,1026.23,1.47,1.79,355.0,1.0,0.0,6.71,,20
4016,0.0,Livraison,KM,4,4,2017,11,16,2017-11-16 00:00:00,1510858800,2017-11-16 20:00:00,Ciel Couvert,cloudy,0.0,0.0,1.86,0.42,0.16,0.88,1026.23,1.47,1.79,355.0,1.0,0.0,6.71,,20
4017,0.0,Livraison,KM,4,4,2017,11,16,2017-11-16 00:00:00,1510858800,2017-11-16 20:00:00,Ciel Couvert,cloudy,0.0,0.0,1.86,0.42,0.16,0.88,1026.23,1.47,1.79,355.0,1.0,0.0,6.71,,20
4018,0.0,Sur place,,4,4,2017,11,16,2017-11-16 00:00:00,1510858800,2017-11-16 20:00:00,Ciel Couvert,cloudy,0.0,0.0,1.86,0.42,0.16,0.88,1026.23,1.47,1.79,355.0,1.0,0.0,6.71,,20
4019,0.0,À emporter,,5,2,2017,11,17,2017-11-17 00:00:00,1510916400,2017-11-17 12:00:00,Ciel Couvert,cloudy,0.0,0.0,3.76,2.36,1.13,0.83,1026.41,1.63,4.47,345.0,1.0,1.0,7.142,,12
4020,0.0,Limonade,,5,2,2017,11,17,2017-11-17 00:00:00,1510916400,2017-11-17 12:00:00,Ciel Couvert,cloudy,0.0,0.0,3.76,2.36,1.13,0.83,1026.41,1.63,4.47,345.0,1.0,1.0,7.142,,12
4021,0.0,Sur place,,5,2,2017,11,17,2017-11-17 00:00:00,1510916400,2017-11-17 12:00:00,Ciel Couvert,cloudy,0.0,0.0,3.76,2.36,1.13,0.83,1026.41,1.63,4.47,345.0,1.0,1.0,7.142,,12
4022,0.0,À emporter,,5,3,2017,11,17,2017-11-17 00:00:00,1510930800,2017-11-17 16:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,5.06,3.35,1.47,0.78,1025.17,2.08,2.68,10.0,0.68,0.0,7.142,,16
4023,0.0,Limonade,,5,3,2017,11,17,2017-11-17 00:00:00,1510930800,2017-11-17 16:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,5.06,3.35,1.47,0.78,1025.17,2.08,2.68,10.0,0.68,0.0,7.142,,16
4024,0.0,Livraison,KM,5,3,2017,11,17,2017-11-17 00:00:00,1510930800,2017-11-17 16:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,5.06,3.35,1.47,0.78,1025.17,2.08,2.68,10.0,0.68,0.0,7.142,,16
4025,0.0,Sur place,,5,3,2017,11,17,2017-11-17 00:00:00,1510930800,2017-11-17 16:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,5.06,3.35,1.47,0.78,1025.17,2.08,2.68,10.0,0.68,0.0,7.142,,16
4026,-14.0,,,5,4,2017,11,17,2017-11-17 00:00:00,1510945200,2017-11-17 20:00:00,Ciel Couvert,cloudy,0.0,0.0,2.96,2.96,0.95,0.87,1025.56,0.42,1.34,314.0,1.0,0.0,6.567,,20
4027,0.0,À emporter,KM,5,4,2017,11,17,2017-11-17 00:00:00,1510945200,2017-11-17 20:00:00,Ciel Couvert,cloudy,0.0,0.0,2.96,2.96,0.95,0.87,1025.56,0.42,1.34,314.0,1.0,0.0,6.567,,20
4028,0.0,À emporter,,5,4,2017,11,17,2017-11-17 00:00:00,1510945200,2017-11-17 20:00:00,Ciel Couvert,cloudy,0.0,0.0,2.96,2.96,0.95,0.87,1025.56,0.42,1.34,314.0,1.0,0.0,6.567,,20
4029,0.0,Limonade,,5,4,2017,11,17,2017-11-17 00:00:00,1510945200,2017-11-17 20:00:00,Ciel Couvert,cloudy,0.0,0.0,2.96,2.96,0.95,0.87,1025.56,0.42,1.34,314.0,1.0,0.0,6.567,,20
4030,0.0,Livraison,KM,5,4,2017,11,17,2017-11-17 00:00:00,1510945200,2017-11-17 20:00:00,Ciel Couvert,cloudy,0.0,0.0,2.96,2.96,0.95,0.87,1025.56,0.42,1.34,314.0,1.0,0.0,6.567,,20
4031,0.0,Sur place,,5,4,2017,11,17,2017-11-17 00:00:00,1510945200,2017-11-17 20:00:00,Ciel Couvert,cloudy,0.0,0.0,2.96,2.96,0.95,0.87,1025.56,0.42,1.34,314.0,1.0,0.0,6.567,,20
4032,0.0,À emporter,,6,2,2017,11,18,2017-11-18 00:00:00,1511002800,2017-11-18 12:00:00,Ciel Couvert,cloudy,0.0,0.0,6.96,5.23,3.19,0.77,1026.23,2.49,2.68,12.0,0.89,1.0,10.003,,12
4033,0.0,Limonade,,6,2,2017,11,18,2017-11-18 00:00:00,1511002800,2017-11-18 12:00:00,Ciel Couvert,cloudy,0.0,0.0,6.96,5.23,3.19,0.77,1026.23,2.49,2.68,12.0,0.89,1.0,10.003,,12
4034,0.0,Livraison,KM,6,2,2017,11,18,2017-11-18 00:00:00,1511002800,2017-11-18 12:00:00,Ciel Couvert,cloudy,0.0,0.0,6.96,5.23,3.19,0.77,1026.23,2.49,2.68,12.0,0.89,1.0,10.003,,12
4035,0.0,Sur place,,6,2,2017,11,18,2017-11-18 00:00:00,1511002800,2017-11-18 12:00:00,Ciel Couvert,cloudy,0.0,0.0,6.96,5.23,3.19,0.77,1026.23,2.49,2.68,12.0,0.89,1.0,10.003,,12
